User,Activity,Timeframe,X axis,Y axis,Z axis
1,p_stand,1109.814952,0.926,-0.336,0.086
1,p_stand,1109.865,0.926,-0.35,0.084
1,p_stand,1109.915048,0.934,-0.336,0.086
1,p_stand,1109.964904,0.918,-0.248,0.064
1,p_stand,1110.014952,0.926,-0.346,0.064
1,p_stand,1110.065,0.924,-0.352,0.086
1,p_stand,1110.115048,0.926,-0.354,0.084
1,p_stand,1110.165904,0.912,-0.36,0.078
1,p_stand,1110.215952,0.92,-0.36,0.07
1,p_stand,1110.266,0.924,-0.346,0.078
1,p_stand,1110.316048,0.934,-0.354,0.066
1,p_stand,1110.365904,0.928,-0.35,0.078
1,p_stand,1110.415952,0.93,-0.354,0.08
1,p_stand,1110.466,0.92,-0.346,0.078
1,p_stand,1110.516048,0.926,-0.336,0.064
1,p_stand,1110.565904,0.92,-0.352,0.088
1,p_stand,1110.615952,0.926,-0.344,0.088
1,p_stand,1110.666,0.93,-0.352,0.078
1,p_stand,1110.716048,0.926,-0.346,0.064
1,p_stand,1110.765904,0.908,-0.338,0.088
1,p_stand,1110.815952,0.924,-0.33,0.076
1,p_stand,1110.866,0.936,-0.326,0.098
1,p_stand,1110.916048,0.926,-0.336,0.102
1,p_stand,1110.965904,0.926,-0.35,0.086
1,p_stand,1111.015952,0.928,-0.338,0.094
1,p_stand,1111.066,0.926,-0.36,0.078
1,p_stand,1111.116048,0.914,-0.366,0.078
1,p_stand,1111.165904,0.878,-0.372,0.064
1,p_stand,1111.215952,0.912,-0.354,0.08
1,p_stand,1111.266,0.92,-0.368,0.076
1,p_stand,1111.316048,0.92,-0.366,0.076
1,p_stand,1111.366904,0.91,-0.37,0.096
1,p_stand,1111.416952,0.914,-0.354,0.084
1,p_stand,1111.467,0.91,-0.346,0.088
1,p_stand,1111.517048,0.91,-0.334,0.098
1,p_stand,1111.566904,0.926,-0.354,0.096
1,p_stand,1111.616952,0.912,-0.346,0.084
1,p_stand,1111.667,0.926,-0.34,0.088
1,p_stand,1111.717048,0.93,-0.344,0.08
1,p_stand,1111.766904,0.926,-0.346,0.078
1,p_stand,1111.816952,0.92,-0.354,0.086
1,p_stand,1111.867,0.916,-0.36,0.068
1,p_stand,1111.917048,0.926,-0.35,0.076
1,p_stand,1111.966904,0.928,-0.352,0.062
1,p_stand,1112.016952,0.934,-0.346,0.07
1,p_stand,1112.067,0.92,-0.35,0.092
1,p_stand,1112.117048,0.924,-0.32,0.1
1,p_stand,1112.166904,0.926,-0.328,0.088
1,p_stand,1112.216952,0.924,-0.328,0.096
1,p_stand,1112.267,0.926,-0.328,0.102
1,p_stand,1112.317048,0.926,-0.346,0.084
1,p_stand,1112.567904,0.912,-0.382,0.064
1,p_stand,1112.617952,0.886,-0.372,0.07
1,p_stand,1112.668,0.93,-0.37,0.068
1,p_stand,1112.718048,0.914,-0.384,0.088
1,p_stand,1112.767904,0.924,-0.386,0.078
1,p_stand,1112.817952,0.952,-0.402,0.08
1,p_stand,1112.868,1.008,-0.378,0.078
1,p_stand,1112.918048,0.91,-0.338,0.098
1,p_stand,1112.967904,0.902,-0.354,0.088
1,p_stand,1113.017952,0.92,-0.32,0.07
1,p_stand,1113.068,0.928,-0.306,0.062
1,p_stand,1113.118048,0.894,-0.328,0.076
1,p_stand,1113.167904,0.896,-0.288,0.07
1,p_stand,1113.217952,0.902,-0.314,0.094
1,p_stand,1113.268,0.924,-0.322,0.128
1,p_stand,1113.318048,0.982,-0.248,0.182
1,p_stand,1113.368904,0.924,-0.402,0.24
1,p_stand,1113.418952,0.88,-0.59,0.22
1,p_stand,1113.469,0.93,-0.282,0.184
1,p_stand,1113.519048,0.856,-0.324,0.164
1,unknown,1113.568904,0.91,-0.434,0.12
1,unknown,1113.618952,0.896,-0.408,0.112
1,t_turn,1113.669,0.876,-0.392,0.12
1,t_turn,1113.719048,0.896,-0.424,0.12
1,t_turn,1113.768904,0.926,-0.434,0.14
1,t_turn,1113.818952,0.944,-0.448,0.16
1,t_turn,1113.869,0.978,-0.41,0.176
1,t_turn,1113.919048,1.032,-0.416,0.166
1,t_turn,1113.968904,0.92,-0.382,0.142
1,t_turn,1114.018952,0.888,-0.35,0.112
1,t_turn,1114.069,0.918,-0.322,0.088
1,t_turn,1114.119048,0.908,-0.324,0.048
1,t_turn,1114.168904,0.914,-0.32,0.024
1,t_turn,1114.218952,0.91,-0.328,0.008
1,t_turn,1114.269,0.91,-0.318,0.014
1,t_turn,1114.319048,0.88,-0.32,0.008
1,t_turn,1114.369904,0.896,-0.314,0.006
1,t_turn,1114.419952,0.946,-0.296,0.014
1,t_turn,1114.47,0.952,-0.304,0.024
1,t_turn,1114.520048,0.962,-0.306,0.054
1,t_turn,1114.569904,0.926,-0.324,0.096
1,t_turn,1114.619952,0.956,-0.314,0.096
1,t_turn,1114.67,0.962,-0.338,0.112
1,t_turn,1114.720048,0.998,-0.336,0.134
1,t_turn,1114.769904,0.978,-0.328,0.142
1,t_turn,1114.819952,0.94,-0.328,0.158
1,t_turn,1114.87,0.944,-0.32,0.134
1,t_turn,1114.920048,0.94,-0.318,0.12
1,t_turn,1114.969904,0.966,-0.312,0.104
1,t_turn,1115.019952,0.952,-0.328,0.088
1,t_turn,1115.07,0.92,-0.33,0.092
1,t_turn,1115.120048,0.912,-0.33,0.096
1,t_turn,1115.169904,0.92,-0.336,0.082
1,t_turn,1115.219952,0.918,-0.36,0.076
1,t_turn,1115.27,0.92,-0.352,0.066
1,t_turn,1115.320048,0.91,-0.35,0.07
1,t_turn,1115.370904,0.902,-0.366,0.06
1,unknown,1115.420952,0.926,-0.386,0.076
1,unknown,1115.471,0.918,-0.37,0.064
1,p_stand,1115.521048,0.91,-0.37,0.07
1,p_stand,1115.570904,0.912,-0.36,0.07
1,p_stand,1115.620952,0.92,-0.386,0.078
1,p_stand,1115.671,0.914,-0.392,0.068
1,p_stand,1115.721048,0.92,-0.384,0.078
1,p_stand,1115.770904,0.92,-0.37,0.096
1,p_stand,1115.820952,0.926,-0.352,0.078
1,p_stand,1115.871,0.934,-0.35,0.102
1,p_stand,1115.921048,0.926,-0.33,0.104
1,p_stand,1115.970904,0.92,-0.324,0.104
1,p_stand,1116.020952,0.92,-0.328,0.11
1,p_stand,1116.071,0.93,-0.324,0.102
1,p_stand,1116.121048,0.926,-0.34,0.108
1,p_stand,1116.170904,0.926,-0.318,0.098
1,p_stand,1116.220952,0.93,-0.34,0.198
1,p_stand,1116.271,0.924,-0.336,0.108
1,p_stand,1116.321048,0.894,-0.338,0.098
1,p_stand,1116.370904,0.896,-0.346,0.096
1,p_stand,1116.420952,0.912,-0.33,0.078
1,p_stand,1116.471,0.934,-0.346,0.088
1,p_stand,1116.521048,0.93,-0.346,0.08
1,p_stand,1116.771904,0.972,-0.304,0.072
1,unknown,1116.821952,0.928,-0.314,0.104
1,unknown,1116.872,0.948,-0.308,0.108
1,t_turn,1116.922048,0.95,-0.306,0.112
1,t_turn,1116.971904,0.93,-0.296,0.108
1,t_turn,1117.021952,0.942,-0.304,0.104
1,t_turn,1117.072,0.94,-0.328,0.112
1,t_turn,1117.122048,0.918,-0.33,0.108
1,t_turn,1117.171904,0.91,-0.336,0.088
1,t_turn,1117.221952,0.92,-0.354,0.08
1,t_turn,1117.272,0.916,-0.37,0.092
1,t_turn,1117.322048,0.918,-0.382,0.098
1,t_turn,1117.371904,0.914,-0.37,0.098
1,t_turn,1117.421952,0.898,-0.388,0.088
1,t_turn,1117.472,0.914,-0.41,0.096
1,t_turn,1117.522048,0.914,-0.408,0.096
1,t_turn,1117.571904,0.908,-0.392,0.096
1,t_turn,1117.621952,0.892,-0.372,0.126
1,t_turn,1117.672,0.884,-0.328,0.104
1,t_turn,1117.722048,0.888,-0.318,0.12
1,t_turn,1117.772904,0.89,-0.29,0.112
1,t_turn,1117.822952,0.934,-0.308,0.118
1,t_turn,1117.873,1.01,-0.33,0.084
1,t_turn,1117.923048,1.048,-0.358,0.076
1,t_turn,1117.972904,0.974,-0.376,0.062
1,t_turn,1118.022952,0.91,-0.366,0.05
1,t_turn,1118.073,0.856,-0.362,0.056
1,t_turn,1118.123048,0.846,-0.354,0.05
1,t_turn,1118.172904,0.88,-0.374,0.06
1,unknown,1118.222952,0.92,-0.388,0.062
1,p_stand,1118.273,0.93,-0.416,0.096
1,p_stand,1118.323048,0.942,-0.436,0.124
1,p_stand,1118.372904,0.926,-0.386,0.114
1,p_stand,1118.422952,0.92,-0.394,0.12
1,p_stand,1118.473,0.91,-0.354,0.084
1,p_stand,1118.523048,0.908,-0.386,0.07
1,p_stand,1118.572904,0.902,-0.346,0.068
1,p_stand,1118.622952,0.92,-0.352,0.088
1,p_stand,1118.673,0.926,-0.346,0.11
1,p_stand,1118.723048,0.93,-0.358,0.118
1,p_stand,1118.773904,0.926,-0.37,0.126
1,p_stand,1118.823952,0.91,-0.37,0.124
1,p_stand,1118.874,0.924,-0.37,0.102
1,p_stand,1118.924048,0.944,-0.392,0.124
1,p_stand,1118.973904,0.936,-0.59,0.156
1,p_stand,1119.023952,0.93,-0.786,0.158
1,p_stand,1119.124048,0.856,-1.114,0.006
1,p_stand,1119.173904,0.648,-1.072,-0.058
1,p_stand,1119.223952,0.568,-1.208,-0.066
1,p_stand,1119.274,0.374,-0.93,-0.104
1,p_stand,1119.324048,0.344,-0.792,0.092
1,p_stand,1119.373904,0.294,-0.648,0.23
1,p_stand,1119.423952,0.412,-0.424,0.402
1,p_stand,1119.474,0.434,-0.224,0.558
1,p_stand,1119.524048,1.212,-0.538,1
1,p_stand,1119.573904,0.326,-0.194,0.504
1,p_stand,1119.623952,-0.008,-0.986,0.886
1,p_stand,1119.674,0.088,-0.718,0.886
1,p_stand,1119.724048,0.3,-0.522,0.798
1,p_stand,1119.774904,0.198,-0.722,0.88
1,p_stand,1119.824952,0.286,-0.474,0.786
1,p_stand,1119.875,0.288,-0.542,0.728
1,p_stand,1119.925048,0.176,-0.712,0.838
1,p_stand,1119.974904,0.176,-0.624,0.728
1,p_stand,1120.024952,0.232,-0.596,0.704
1,p_stand,1120.075,0.272,-0.692,0.75
1,p_stand,1120.125048,0.304,-0.61,0.846
1,p_stand,1120.174904,0.336,-0.366,0.8
1,p_stand,1120.224952,0.492,-0.384,0.7
1,p_stand,1120.275,0.536,-0.4,0.656
1,p_stand,1120.325048,0.51,-0.378,0.5
1,p_stand,1120.374904,0.614,-0.53,0.448
1,p_stand,1120.424952,0.792,-0.622,0.292
1,p_stand,1120.475,0.882,-0.674,0.184
1,p_stand,1120.525048,1.106,-0.722,0.038
1,p_stand,1120.574904,1.138,-0.776,-0.02
1,p_stand,1120.624952,1.168,-0.786,-0.162
1,p_stand,1120.675,1.138,-0.858,-0.156
1,p_stand,1120.725048,1.032,-0.72,-0.084
1,p_stand,1120.775904,0.974,-0.526,-0.116
1,p_stand,1120.825952,0.852,-0.456,-0.002
1,p_stand,1120.876,0.88,-0.35,0.092
1,p_stand,1120.926048,0.856,-0.494,0.152
1,p_stand,1120.975904,0.91,-0.584,0.204
1,p_stand,1121.025952,0.998,-0.43,0.262
1,p_stand,1121.076,1.062,-0.33,0.29
1,p_stand,1121.126048,1.102,-0.274,0.27
1,p_stand,1121.175904,1.094,-0.272,0.224
1,p_stand,1121.225952,0.998,-0.244,0.192
1,p_stand,1121.276,0.968,-0.25,0.16
1,p_stand,1121.326048,0.918,-0.282,0.124
1,p_stand,1121.375904,0.852,-0.296,0.11
1,p_stand,1121.425952,0.838,-0.314,0.112
1,p_stand,1121.476,0.838,-0.328,0.096
1,p_stand,1121.526048,0.892,-0.32,0.102
1,p_stand,1121.575904,0.92,-0.318,0.118
1,p_stand,1121.625952,0.964,-0.362,0.134
1,p_stand,1121.676,0.944,-0.338,0.134
1,p_stand,1121.726048,0.96,-0.356,0.176
1,p_stand,1121.775904,0.962,-0.348,0.188
1,p_stand,1121.825952,0.934,-0.352,0.19
1,p_stand,1121.876,0.944,-0.362,0.182
1,p_stand,1121.926048,0.952,-0.378,0.152
1,p_stand,1121.976904,0.942,-0.346,0.132
1,p_stand,1122.026952,0.958,-0.34,0.126
1,p_stand,1122.077,0.926,-0.32,0.124
1,p_stand,1122.127048,0.934,-0.328,0.102
1,p_stand,1122.176904,0.926,-0.328,0.092
1,p_stand,1122.226952,0.912,-0.324,0.098
1,p_stand,1122.277,0.914,-0.314,0.104
1,p_stand,1122.327048,0.908,-0.32,0.126
1,p_stand,1122.376904,0.926,-0.322,0.136
1,p_stand,1122.426952,0.92,-0.324,0.142
1,p_stand,1122.477,0.926,-0.318,0.126
1,p_stand,1122.527048,0.936,-0.322,0.128
1,p_stand,1122.576904,0.952,-0.328,0.104
1,p_stand,1122.626952,0.95,-0.328,0.102
1,p_stand,1122.677,0.926,-0.354,0.094
1,p_stand,1122.727048,0.944,-0.334,0.092
1,p_stand,1122.776904,0.934,-0.328,0.078
1,p_stand,1122.826952,0.93,-0.334,0.096
1,p_stand,1122.877,0.926,-0.324,0.092
1,p_stand,1122.927048,0.936,-0.314,0.1
1,p_stand,1122.977904,0.926,-0.334,0.102
1,p_stand,1123.027952,0.926,-0.308,0.096
1,p_stand,1123.078,0.944,-0.308,0.11
1,p_stand,1123.128048,0.928,-0.302,0.102
1,p_stand,1123.177904,0.926,-0.314,0.108
1,p_stand,1123.227952,0.928,-0.314,0.108
1,p_stand,1123.278,0.926,-0.32,0.088
1,p_stand,1123.328048,0.946,-0.33,0.092
1,p_stand,1123.377904,0.952,-0.35,0.092
1,p_stand,1123.427952,0.93,-0.346,0.072
1,p_stand,1123.478,0.93,-0.346,0.096
1,p_stand,1123.528048,0.926,-0.346,0.096
1,p_stand,1123.577904,0.928,-0.344,0.1
1,p_stand,1123.627952,0.926,-0.334,0.098
1,p_stand,1123.678,0.898,-0.34,0.086
1,p_stand,1123.728048,0.944,-0.366,0.102
1,p_stand,1123.777904,0.93,-0.36,0.088
1,p_stand,1123.827952,0.966,-0.362,0.112
1,p_stand,1123.878,0.952,-0.334,0.124
1,p_stand,1123.928048,0.904,-0.334,0.15
1,p_stand,1123.978904,0.914,-0.314,0.14
1,p_stand,1124.028952,0.938,-0.314,0.13
1,p_stand,1124.079,0.952,-0.338,0.12
1,p_stand,1124.129048,0.91,-0.308,0.12
1,p_stand,1124.178904,0.908,-0.302,0.102
1,p_stand,1124.228952,0.934,-0.306,0.112
1,p_stand,1124.279,0.934,-0.33,0.112
1,p_stand,1124.329048,0.914,-0.308,0.134
1,p_stand,1124.378904,0.902,-0.306,0.142
1,p_stand,1124.428952,0.888,-0.314,0.152
1,p_stand,1124.479,0.92,-0.334,0.152
1,p_stand,1124.529048,0.92,-0.328,0.158
1,p_stand,1124.578904,0.956,-0.33,0.156
1,p_stand,1124.628952,0.924,-0.33,0.16
1,p_stand,1124.679,0.93,-0.352,0.15
1,p_stand,1124.729048,0.95,-0.34,0.142
1,p_stand,1124.778904,0.934,-0.324,0.156
1,p_stand,1124.828952,0.952,-0.328,0.142
1,p_stand,1124.879,0.934,-0.366,0.158
1,p_stand,1124.929048,0.896,-0.356,0.166
1,p_stand,1124.979904,0.838,-0.35,0.142
1,p_stand,1125.029952,0.876,-0.362,0.166
1,p_stand,1125.08,0.934,-0.394,0.152
1,p_stand,1125.130048,0.976,-0.398,0.152
1,p_stand,1125.179904,0.924,-0.33,0.158
1,p_stand,1125.229952,0.92,-0.276,0.184
1,p_stand,1125.28,0.926,-0.286,0.174
1,p_stand,1125.330048,0.918,-0.296,0.184
1,p_stand,1125.379904,0.942,-0.298,0.196
1,p_stand,1125.429952,0.936,-0.304,0.192
1,p_stand,1125.48,0.904,-0.306,0.208
1,p_stand,1125.530048,0.92,-0.312,0.176
1,p_stand,1125.579904,0.908,-0.304,0.164
1,p_stand,1125.629952,0.91,-0.328,0.184
1,p_stand,1125.68,0.914,-0.332,0.176
1,p_stand,1125.730048,0.94,-0.354,0.176
1,p_stand,1125.980904,0.934,-0.392,0.12
1,p_stand,1126.030952,0.91,-0.368,0.12
1,p_stand,1126.081,0.908,-0.378,0.112
1,p_stand,1126.131048,0.928,-0.356,0.112
1,p_stand,1126.180904,0.904,-0.346,0.128
1,p_stand,1126.230952,0.926,-0.346,0.12
1,p_stand,1126.281,0.914,-0.328,0.134
1,p_stand,1126.331048,0.904,-0.346,0.114
1,p_stand,1126.380904,0.91,-0.33,0.12
1,p_stand,1126.430952,0.92,-0.35,0.112
1,p_stand,1126.481,0.926,-0.336,0.102
1,p_stand,1126.531048,0.926,-0.346,0.098
1,p_stand,1126.580904,0.916,-0.346,0.104
1,p_stand,1126.630952,0.914,-0.354,0.092
1,p_stand,1126.681,0.928,-0.36,0.098
1,p_stand,1126.731048,0.926,-0.372,0.094
1,p_stand,1126.780904,0.928,-0.378,0.094
1,p_stand,1126.830952,0.926,-0.386,0.096
1,p_stand,1126.881,0.928,-0.382,0.094
1,p_stand,1126.931048,0.924,-0.392,0.08
1,p_stand,1126.980904,0.912,-0.384,0.082
1,p_stand,1127.030952,0.916,-0.376,0.08
1,p_stand,1127.081,0.92,-0.358,0.078
1,p_stand,1127.131048,0.918,-0.368,0.082
1,p_stand,1127.181904,0.908,-0.37,0.102
1,p_stand,1127.231952,0.926,-0.366,0.094
1,p_stand,1127.282,0.92,-0.35,0.096
1,p_stand,1127.332048,0.914,-0.35,0.11
1,p_stand,1127.381904,0.89,-0.356,0.096
1,p_stand,1127.431952,0.914,-0.34,0.102
1,p_stand,1127.482,0.91,-0.35,0.11
1,p_stand,1127.532048,0.92,-0.35,0.088
1,p_stand,1127.581904,0.926,-0.352,0.102
1,p_stand,1127.631952,0.93,-0.36,0.108
1,p_stand,1127.682,0.924,-0.36,0.098
1,p_stand,1127.732048,0.93,-0.37,0.104
1,p_stand,1127.781904,0.926,-0.366,0.096
1,p_stand,1127.831952,0.908,-0.354,0.11
1,p_stand,1127.882,0.902,-0.36,0.124
1,p_stand,1127.932048,0.926,-0.35,0.108
1,p_stand,1127.981904,0.92,-0.346,0.108
1,p_stand,1128.031952,0.92,-0.352,0.114
1,p_stand,1128.082,0.92,-0.328,0.112
1,p_stand,1128.132048,0.934,-0.346,0.11
1,p_stand,1128.182904,0.926,-0.336,0.112
1,p_stand,1128.232952,0.93,-0.33,0.112
1,p_stand,1128.283,0.924,-0.324,0.12
1,p_stand,1128.333048,0.92,-0.328,0.128
1,p_stand,1128.382904,0.924,-0.318,0.112
1,p_stand,1128.432952,0.928,-0.336,0.118
1,p_stand,1128.483,0.934,-0.338,0.118
1,p_stand,1128.533048,0.918,-0.328,0.114
1,p_stand,1128.582904,0.912,-0.352,0.134
1,p_stand,1128.632952,0.902,-0.356,0.114
1,p_stand,1128.683,0.93,-0.356,0.108
1,p_stand,1128.733048,0.936,-0.318,0.088
1,p_stand,1128.782904,0.928,-0.302,0.078
1,p_stand,1128.832952,0.902,-0.328,0.08
1,p_stand,1128.883,0.926,-0.336,0.07
1,p_stand,1128.933048,0.872,-0.35,0.102
1,p_stand,1128.982904,0.908,-0.34,0.096
1,p_stand,1129.032952,0.916,-0.344,0.092
1,p_stand,1129.083,0.91,-0.334,0.07
1,p_stand,1129.133048,0.934,-0.334,0.088
1,p_stand,1129.183904,0.944,-0.36,0.076
1,p_stand,1129.233952,0.934,-0.354,0.08
1,p_stand,1129.284,0.928,-0.362,0.092
1,p_stand,1129.334048,0.93,-0.388,0.102
1,p_stand,1129.383904,0.902,-0.37,0.078
1,p_stand,1129.433952,0.934,-0.376,0.062
1,p_stand,1129.484,0.946,-0.354,0.062
1,p_stand,1129.534048,0.918,-0.344,0.062
1,p_stand,1129.583904,0.902,-0.328,0.066
1,p_stand,1129.633952,0.888,-0.352,0.07
1,p_stand,1129.684,0.918,-0.34,0.062
1,p_stand,1129.734048,0.95,-0.342,0.076
1,p_stand,1129.783904,0.934,-0.336,0.072
1,p_stand,1129.833952,0.934,-0.33,0.082
1,p_stand,1129.884,0.918,-0.34,0.094
1,p_stand,1129.934048,0.92,-0.354,0.094
1,p_stand,1129.983904,0.926,-0.354,0.078
1,p_stand,1130.033952,0.926,-0.34,0.08
1,p_stand,1130.084,0.92,-0.33,0.072
1,p_stand,1130.134048,0.918,-0.328,0.07
1,p_stand,1130.184904,0.93,-0.324,0.08
1,p_stand,1130.234952,0.932,-0.336,0.096
1,p_stand,1130.285,0.94,-0.334,0.104
1,p_stand,1130.335048,0.92,-0.336,0.11
1,p_stand,1130.384904,0.926,-0.352,0.112
1,p_stand,1130.434952,0.926,-0.33,0.12
1,p_stand,1130.485,0.92,-0.366,0.104
1,p_stand,1130.535048,0.924,-0.36,0.092
1,p_stand,1130.584904,0.914,-0.36,0.11
1,p_stand,1130.634952,0.934,-0.364,0.096
1,p_stand,1130.685,0.93,-0.356,0.1
1,p_stand,1130.735048,0.934,-0.346,0.108
1,p_stand,1130.784904,0.92,-0.328,0.092
1,p_stand,1130.834952,0.898,-0.306,0.092
1,p_stand,1130.885,0.888,-0.334,0.088
1,p_stand,1130.935048,0.92,-0.324,0.062
1,p_stand,1130.984904,0.94,-0.344,0.072
1,p_stand,1131.034952,0.934,-0.32,0.08
1,p_stand,1131.085,0.926,-0.344,0.096
1,p_stand,1131.135048,0.924,-0.34,0.102
1,p_stand,1131.185904,0.924,-0.304,0.11
1,p_stand,1131.235952,0.926,-0.344,0.112
1,p_stand,1131.286,0.92,-0.352,0.112
1,p_stand,1131.336048,0.892,-0.388,0.088
1,p_stand,1131.385904,0.942,-0.378,0.07
1,p_stand,1131.435952,0.92,-0.378,0.088
1,p_stand,1131.486,0.928,-0.39,0.076
1,p_stand,1131.536048,1.022,-0.408,0.096
1,p_stand,1131.585904,1.062,-0.416,0.096
1,p_stand,1131.635952,0.952,-0.35,0.112
1,p_stand,1131.686,0.898,-0.324,0.12
1,unknown,1131.736048,0.956,-0.272,0.1
1,unknown,1131.785904,0.924,-0.264,0.112
1,a_walk,1131.835952,0.852,-0.272,0.112
1,a_walk,1131.886,0.896,-0.28,0.11
1,a_walk,1131.936048,0.936,-0.322,0.126
1,a_walk,1131.985904,0.91,-0.306,0.158
1,a_walk,1132.035952,0.86,-0.282,0.18
1,a_walk,1132.086,0.876,-0.34,0.208
1,a_walk,1132.136048,0.95,-0.41,0.198
1,a_walk,1132.185904,0.972,-0.418,0.204
1,a_walk,1132.235952,0.974,-0.434,0.184
1,a_walk,1132.286,0.934,-0.4,0.198
1,a_walk,1132.336048,0.92,-0.426,0.208
1,a_walk,1132.386904,0.864,-0.404,0.2
1,a_walk,1132.436952,0.99,-0.306,0.126
1,a_walk,1132.487,0.998,-0.122,0.06
1,a_walk,1132.537048,0.864,0.12,0.014
1,t_bend,1132.586904,0.952,0.124,-0.064
1,t_bend,1132.636952,1.03,0.056,-0.1
1,t_bend,1132.687,0.998,0.048,-0.048
1,t_bend,1132.737048,0.88,0.206,-0.08
1,t_bend,1132.786904,0.91,0.198,-0.032
1,t_bend,1132.836952,0.924,0.188,-0.002
1,t_bend,1132.887,0.974,0.192,0.044
1,t_bend,1132.937048,0.932,0.344,0.078
1,t_bend,1132.986904,0.94,0.374,0.124
1,t_bend,1133.036952,0.93,0.438,0.044
1,t_bend,1133.087,0.998,0.526,-0.04
1,t_bend,1133.137048,0.91,0.444,-0.014
1,t_bend,1133.186904,0.828,0.448,-0.016
1,t_bend,1133.236952,0.78,0.574,-0.08
1,t_bend,1133.287,0.764,0.582,-0.096
1,t_bend,1133.337048,0.742,0.582,-0.098
1,t_bend,1133.387904,0.704,0.578,-0.096
1,t_bend,1133.437952,0.704,0.624,-0.076
1,t_bend,1133.488,0.718,0.654,-0.048
1,t_bend,1133.538048,0.716,0.69,-0.05
1,t_bend,1133.587904,0.728,0.706,-0.074
1,t_bend,1133.637952,0.696,0.704,-0.128
1,t_bend,1133.688,0.688,0.65,-0.14
1,t_bend,1133.738048,0.668,0.654,-0.162
1,t_bend,1133.787904,0.688,0.624,-0.146
1,t_bend,1133.837952,0.684,0.634,-0.144
1,t_bend,1133.888,0.678,0.646,-0.126
1,t_bend,1133.938048,0.694,0.65,-0.094
1,unknown,1133.987904,0.71,0.652,-0.1
1,unknown,1134.037952,0.71,0.652,-0.09
1,p_bent,1134.088,0.688,0.646,-0.114
1,p_bent,1134.138048,0.718,0.642,-0.116
1,p_bent,1134.187904,0.696,0.638,-0.122
1,p_bent,1134.237952,0.7,0.642,-0.122
1,p_bent,1134.288,0.686,0.638,-0.098
1,p_bent,1134.338048,0.706,0.624,-0.116
1,p_bent,1134.388904,0.718,0.648,-0.104
1,p_bent,1134.438952,0.684,0.64,-0.114
1,p_bent,1134.489,0.688,0.642,-0.116
1,p_bent,1134.539048,0.684,0.646,-0.128
1,p_bent,1134.588904,0.688,0.652,-0.116
1,p_bent,1134.638952,0.7,0.67,-0.142
1,p_bent,1134.689,0.7,0.654,-0.116
1,p_bent,1134.739048,0.696,0.64,-0.116
1,p_bent,1134.788904,0.702,0.656,-0.116
1,p_bent,1134.838952,0.688,0.632,-0.122
1,p_bent,1134.889,0.688,0.652,-0.088
1,p_bent,1134.939048,0.704,0.632,-0.108
1,p_bent,1134.988904,0.69,0.608,-0.132
1,p_bent,1135.038952,0.69,0.658,-0.132
1,p_bent,1135.089,0.706,0.662,-0.126
1,p_bent,1135.139048,0.71,0.64,-0.116
1,p_bent,1135.188904,0.712,0.654,-0.128
1,p_bent,1135.238952,0.686,0.654,-0.116
1,p_bent,1135.289,0.704,0.638,-0.11
1,p_bent,1135.339048,0.688,0.614,-0.1
1,p_bent,1135.389904,0.694,0.642,-0.128
1,p_bent,1135.439952,0.688,0.662,-0.11
1,p_bent,1135.49,0.688,0.674,-0.11
1,p_bent,1135.540048,0.704,0.622,-0.11
1,p_bent,1135.589904,0.71,0.638,-0.126
1,p_bent,1135.639952,0.688,0.646,-0.132
1,p_bent,1135.69,0.69,0.652,-0.122
1,p_bent,1135.740048,0.694,0.652,-0.12
1,p_bent,1135.789904,0.716,0.648,-0.12
1,p_bent,1135.839952,0.692,0.642,-0.126
1,p_bent,1135.89,0.69,0.632,-0.144
1,p_bent,1135.940048,0.71,0.656,-0.144
1,p_bent,1135.989904,0.694,0.672,-0.132
1,p_bent,1136.039952,0.688,0.642,-0.136
1,p_bent,1136.09,0.688,0.63,-0.136
1,p_bent,1136.140048,0.69,0.642,-0.136
1,p_bent,1136.189904,0.686,0.652,-0.128
1,p_bent,1136.239952,0.684,0.656,-0.142
1,p_bent,1136.29,0.704,0.646,-0.128
1,p_bent,1136.340048,0.69,0.632,-0.126
1,p_bent,1136.390904,0.694,0.616,-0.132
1,p_bent,1136.440952,0.688,0.646,-0.126
1,p_bent,1136.491,0.688,0.642,-0.136
1,p_bent,1136.541048,0.696,0.642,-0.136
1,p_bent,1136.590904,0.702,0.638,-0.148
1,p_bent,1136.640952,0.688,0.64,-0.126
1,p_bent,1136.691,0.696,0.636,-0.148
1,p_bent,1136.741048,0.71,0.646,-0.132
1,p_bent,1136.790904,0.71,0.636,-0.13
1,p_bent,1136.840952,0.706,0.626,-0.136
1,p_bent,1136.891,0.716,0.64,-0.122
1,p_bent,1136.941048,0.706,0.624,-0.136
1,p_bent,1136.990904,0.706,0.632,-0.128
1,p_bent,1137.040952,0.696,0.616,-0.116
1,p_bent,1137.091,0.716,0.624,-0.128
1,p_bent,1137.141048,0.716,0.6,-0.132
1,p_bent,1137.190904,0.712,0.574,-0.144
1,p_bent,1137.240952,0.716,0.67,-0.16
1,p_bent,1137.291,0.732,0.654,-0.158
1,p_bent,1137.341048,0.734,0.594,-0.136
1,p_bent,1137.390904,0.738,0.598,-0.132
1,p_bent,1137.440952,0.73,0.608,-0.146
1,p_bent,1137.491,0.742,0.62,-0.142
1,p_bent,1137.541048,0.748,0.61,-0.142
